55	0.00024500	LI7000.exe	IOCTL_SERIAL_SET_LINE_CONTROL	VCP1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
56	0.00000196	LI7000.exe	IOCTL_SERIAL_SET_CHAR	VCP1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:0 XON:11 XOFF:13	
57	0.00021455	LI7000.exe	IOCTL_SERIAL_SET_HANDFLOW	VCP1	SUCCESS	Shake:1 Replace:80000040 XonLimit:256 XoffLimit:128	
58	0.00000223	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
59	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
60	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
61	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
62	0.00000140	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
63	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
64	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_BAUD_RATE	VCP1	SUCCESS		
65	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_LINE_CONTROL	VCP1	SUCCESS		
66	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_CHARS	VCP1	SUCCESS		
67	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_HANDFLOW	VCP1	SUCCESS		
68	0.00031484	LI7000.exe	IOCTL_SERIAL_SET_BAUD_RATE	VCP1	SUCCESS	Rate: 9600	
69	0.00026372	LI7000.exe	IOCTL_SERIAL_SET_RTS	VCP1	SUCCESS		
70	0.00021092	LI7000.exe	IOCTL_SERIAL_SET_DTR	VCP1	SUCCESS		
71	0.00035954	LI7000.exe	IOCTL_SERIAL_SET_LINE_CONTROL	VCP1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
72	0.00000168	LI7000.exe	IOCTL_SERIAL_SET_CHAR	VCP1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:0 XON:11 XOFF:13	
73	0.00022265	LI7000.exe	IOCTL_SERIAL_SET_HANDFLOW	VCP1	SUCCESS	Shake:1 Replace:80000040 XonLimit:256 XoffLimit:128	
74	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_BAUD_RATE	VCP1	SUCCESS		
75	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_LINE_CONTROL	VCP1	SUCCESS		
76	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_CHARS	VCP1	SUCCESS		
77	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_HANDFLOW	VCP1	SUCCESS		
78	0.00041039	LI7000.exe	IOCTL_SERIAL_SET_BAUD_RATE	VCP1	SUCCESS	Rate: 9600	
79	0.00024724	LI7000.exe	IOCTL_SERIAL_SET_RTS	VCP1	SUCCESS		
80	0.00022908	LI7000.exe	IOCTL_SERIAL_SET_DTR	VCP1	SUCCESS		
81	0.00023076	LI7000.exe	IOCTL_SERIAL_SET_LINE_CONTROL	VCP1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
82	0.00000196	LI7000.exe	IOCTL_SERIAL_SET_CHAR	VCP1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:0 XON:11 XOFF:13	
83	0.00032043	LI7000.exe	IOCTL_SERIAL_SET_HANDFLOW	VCP1	SUCCESS	Shake:1 Replace:80000043 XonLimit:256 XoffLimit:128	
84	0.00000279	LI7000.exe	IOCTL_SERIAL_GET_BAUD_RATE	VCP1	SUCCESS		
85	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_LINE_CONTROL	VCP1	SUCCESS		
86	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_CHARS	VCP1	SUCCESS		
87	0.00000140	LI7000.exe	IOCTL_SERIAL_GET_HANDFLOW	VCP1	SUCCESS		
88	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_BAUD_RATE	VCP1	SUCCESS		
89	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_LINE_CONTROL	VCP1	SUCCESS		
90	0.00000140	LI7000.exe	IOCTL_SERIAL_GET_CHARS	VCP1	SUCCESS		
91	0.00000140	LI7000.exe	IOCTL_SERIAL_GET_HANDFLOW	VCP1	SUCCESS		
92	0.00027853	LI7000.exe	IOCTL_SERIAL_SET_BAUD_RATE	VCP1	SUCCESS	Rate: 9600	
93	0.00023215	LI7000.exe	IOCTL_SERIAL_SET_RTS	VCP1	SUCCESS		
94	0.00036150	LI7000.exe	IOCTL_SERIAL_SET_DTR	VCP1	SUCCESS		
95	0.00025534	LI7000.exe	IOCTL_SERIAL_SET_LINE_CONTROL	VCP1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
96	0.00000168	LI7000.exe	IOCTL_SERIAL_SET_CHAR	VCP1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:a XON:11 XOFF:13	
97	0.00020310	LI7000.exe	IOCTL_SERIAL_SET_HANDFLOW	VCP1	SUCCESS	Shake:1 Replace:80000043 XonLimit:256 XoffLimit:128	
98	0.00023802	LI7000.exe	IOCTL_SERIAL_SET_WAIT_MASK	VCP1	SUCCESS	Mask: RXFLAG DSR 	
99	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
100	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
101	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
102	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
103	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
104	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
105	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
106	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
107	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
108	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
109	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
